High_n-Low_n,Open_n-Close_n,SMA_20-SMA_10,Close_n_slope_3,Close_n_slope_5,Close_n_slope_10,Open_n_changelen,High_n_changelen,Low_n_changelen,Close_n_changelen,High_n-Low_n_changelen,Open_n-Close_n_changelen,SMA_20-SMA_10_changelen,Close_n_slope_3_changelen,Close_n_slope_5_changelen,Close_n_slope_10_changelen,row_num,Open_n_val,High_n_val,Low_n_val,Close_n_val,Volume_n_val,SMA_10_val,SMA_20_val,CMO_14_val,High_n-Low_n_val,Open_n-Close_n_val,SMA_20-SMA_10_val,Close_n_slope_3_val,Close_n_slope_5_val,Close_n_slope_10_val,Open_n_changelen_val,High_n_changelen_val,Low_n_changelen_val,Close_n_changelen_val,High_n-Low_n_changelen_val,Open_n-Close_n_changelen_val,SMA_20-SMA_10_changelen_val,Close_n_slope_3_changelen_val,Close_n_slope_5_changelen_val,Close_n_slope_10_changelen_val,Open_n,High_n,Low_n,Close_n,SMA_10,SMA_20,VOL_SMA_20,RSI_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,VWAP_D,MOM_30,CMO_14,era,id,target_5_val,target_10_val,target_5,target_10
0.0016973277762257766,0.0009593748443266215,-0.0013578351963374757,-0.00012299215531645183,-0.0004722826698437821,0.0003837319213017221,1,-1,2,-1,-1,1,-3,-1,-3,-1,32,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5,0.75,0.25,0.25,0.0,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.0,0.5,1.01343079740985,1.0135783519633719,1.011881024187146,1.0124714225655234,1.0114382974690792,1.0100804622727417,39024.35,57.67343981544706,1.0110650596035653,1.0124714405819522,1.013877821560339,0.27781148623382235,0.49999359475523697,0.0020754184560818345,1.0,1.0,1.0073371521220098,0.007600951231418573,15.346879630894124,1018,UQSPYVSR.AF,0.25,0.75,-0.0024352807081249317,0.0023614133492189104
0.0026566125384077655,0.0023614133492191325,-0.001409488298284245,-0.00039356889153648506,-0.0004427717591394487,7.379529318989331e-05,-1,-2,-1,-2,1,2,-4,-2,1,-2,33,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.75,1.0,0.25,0.25,0.0,0.5,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.75,0.25,1.0124714225655234,1.0124714225655234,1.0098148100271156,1.0101100092163042,1.011512092762269,1.0101026044639847,37602.95,51.92208451544886,1.009654351135852,1.0120286688228126,1.0144029865097732,0.46921945199880755,0.09595558398832424,0.0018283524925089,-9.492322603129222e-05,0.0019232757185401923,1.007363858968475,0.006494021833569841,3.8441690308977146,1018,UQSPYVSR.AF,0.75,1.0,0.0015496831405590328,0.005608424266003942
0.0019186596065086103,-0.0015497732227041094,-0.0015423234293119314,-0.0004919686212660294,-0.00017710149708416445,0.00042801630378725976,-2,-3,1,1,-1,-1,-5,-3,2,1,34,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5,0.0,0.0,0.25,0.25,0.75,0.25,0.25,0.75,0.75,0.5,0.25,0.25,0.0,1.0,0.75,1.0104051183233478,1.0120286688228128,1.0101100092163042,1.011954891546052,1.0119401090660562,1.0103977856367443,36882.7,55.64369601229891,1.0096179258053706,1.0118515673257287,1.0140852088460868,0.4414958858563608,0.5231290964511295,0.0017611164676665236,-0.00012972740069893502,0.0018908438683654587,1.0073906300895423,0.009150634371977384,11.287392024597825,1018,UQSPYVSR.AF,0.25,1.0,-0.001623550499464832,0.005977400731953519
0.003025589004357343,0.0008117302086598777,-0.0017710915406647931,-0.000516561046853011,-7.37952931898711e-05,0.00039849638486839646,1,1,-1,-1,1,1,-6,-4,3,-1,35,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.75,0.75,0.0,0.25,0.25,0.75,0.75,0.75,0.5,0.5,0.75,0.5,0.0,0.0,1.0,0.5,1.0117334696336242,1.0121762233763347,1.0091506343719774,1.0109217394249643,1.0123386054509245,1.0105675139102597,36630.25,53.16189945092382,1.0094523920776142,1.0117777720325387,1.0141031519874633,0.4596621944467388,0.31593704595209615,0.0016059522736699972,-0.0002279132757563693,0.0018338655494263664,1.0074238707159977,0.0053133151589603855,6.323798901847637,1018,UQSPYVSR.AF,1.0,1.0,0.0038373192130169986,0.005387002353576031
0.0012545740335154765,0.0009593748443268435,-0.001387355115256117,-7.38073041425628e-05,-0.0007084420211946885,-0.00033207881935457537,-1,-1,1,-2,-1,2,1,1,-1,-2,36,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.25,0.75,0.25,0.5,0.0,0.0,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.75,0.5,0.25,1.0108479621482034,1.0109217394249643,1.0096671653914489,1.0098885873038765,1.01200652663157,1.010619171516314,35996.0,50.72543182379063,1.0090521407842343,1.011069330011344,1.0130865192384537,0.39902095083569833,0.20732971116465387,0.0013836667413789083,-0.0003601590464379666,0.001743825787816875,1.0074347273672035,0.0024352807081249317,1.4508636475812537,1018,UQSPYVSR.AF,1.0,1.0,0.005534646989242997,0.008191259527650763
0.0008855074854208222,-0.00022133183028283376,-0.0009298279007643462,-0.000639583229551155,-0.00048705614162498635,-0.0004796694057343842,-2,-2,-1,1,-2,-1,2,-1,1,-3,37,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.75,0.25,0.25,0.75,0.5,0.75,0.0,1.0098148100271156,1.0104051183233478,1.009519610837927,1.0100361418573984,1.0115268572258356,1.0105970293250712,35312.65,51.0703414921184,1.0090326129318479,1.010582273869719,1.0121319348075901,0.30668674445221855,0.32378983719147436,0.001205513861473051,-0.0004306495410750593,0.0016361634025481102,1.0074542512405344,0.006051178008714464,2.1406829842367916,1018,UQSPYVSR.AF,1.0,1.0,0.004796694057343842,0.006198822644381208
0.0019186596065086103,-0.001623550499464832,-0.0008154415930341496,0.0002459843106329777,0.00030993662811180657,-6.641756551382106e-05,1,1,1,2,1,-2,3,1,2,1,38,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5,0.0,0.25,0.75,0.75,0.25,0.75,0.75,0.75,1.0,0.75,0.0,0.75,0.75,1.0,0.75,1.0100361418573984,1.011881024187146,1.0099623645806375,1.0116596923568633,1.0114604396603217,1.0106449980672876,34871.1,54.817887256381226,1.009228646996355,1.0108922104978308,1.0125557739993067,0.3291277713291797,0.7306740495182521,0.0011817113445642402,-0.00036356164638709607,0.0015452729909513363,1.0074822818021572,0.008929212459549696,9.635774512762438,1018,UQSPYVSR.AF,1.0,0.75,0.004058741125444909,0.0026566125384077655
0.001623550499464832,0.0012545740335152544,-0.0005682246583835759,0.00014758458090350737,-0.0003247100998929664,-0.0002509057984885654,2,-1,2,-1,-1,1,4,-1,-1,-1,39,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.25,1.0,0.25,0.5,0.25,0.25,1.0,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1.0115859150801023,1.0115859150801023,1.0099623645806375,1.010331341046587,1.0112095338618332,1.0106413092034496,34626.85,51.35237735053125,1.0092659921373321,1.0105675003979377,1.0118690086585433,0.2575796787632882,0.4092747397389556,0.0010436305063421525,-0.0004013139876873472,0.0014449444940294997,1.0075071220078298,0.004870471334105009,2.7047547010624915,1018,UQSPYVSR.AF,1.0,1.0,0.007600951231418351,0.004427717591394265
0.0053133151589603855,-0.004353940314633542,-0.0005645312904383193,0.0015743055935276324,0.0007674638426033997,0.0003468342747067643,-1,1,3,1,1,-1,5,1,1,1,40,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0,0.0,0.25,1.0,1.0,0.75,0.5,0.75,1.0,0.75,0.75,0.25,0.75,0.75,0.75,0.75,1.0104051183233478,1.0157184334823082,1.0104051183233478,1.0147590586379813,1.01155636813654,1.0109918368461017,35416.15,60.35020120360379,1.0076890266510128,1.0113349642405414,1.01498090183007,0.7210148404720657,0.969576660784626,0.0012767625291987272,-0.00013454557186461796,0.0014113081010633452,1.007609981717769,0.005977400731953297,20.700402407207584,1018,UQSPYVSR.AF,0.75,0.5,0.0015496831405590328,-0.0004427537427103001
0.0017710149708418665,-0.0006641756551382105,-0.00035052313854477823,0.001254513978752092,0.0011069293978485995,0.00019924368832695548,1,-1,4,2,-1,1,6,-1,2,-1,41,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.25,0.5,1.0,1.0,0.75,0.75,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0147590586379813,1.0155707888466414,1.0137997738757996,1.0154232342931195,1.011755611824867,1.0114050886863222,35741.05,61.50052060660332,1.007959790698545,1.0124418936383899,1.0169239965782348,0.885404479606772,0.8325827959266795,0.0014978484964711658,6.923231632625644e-05,0.0014286161801449094,1.007694472034527,0.008929212459549696,23.001041213206634,1018,UQSPYVSR.AF,0.75,0.25,0.0026566125384077655,-0.0015496831405590328
0.0011807967567545319,0.0005903983783772659,-0.00027672784535459627,0.0015004982893850698,0.0009593388114687684,0.00023614133492189104,2,1,5,-1,-2,2,7,1,-1,1,42,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.25,0.75,0.5,1.0,1.0,0.75,1.0,0.75,1.0,0.5,0.25,0.5,1.0,0.75,0.5,0.75,1.0154232342931195,1.0156446562055472,1.0144638594487927,1.0148328359147423,1.0119917531597888,1.0117150253144342,35224.8,59.83861677224962,1.009357583897834,1.0134012324498587,1.0174448810018835,0.7980350571015992,0.6770187797560615,0.0016068971928229203,0.00014262481014240872,0.0014642723826805116,1.0077791812530594,0.0070105528530410854,19.677233544499238,1018,UQSPYVSR.AF,0.75,0.5,0.0014021285870373656,-0.0007379529318991551
0.0011807066746094552,-0.001033152121087788,-0.0005202514120601354,0.0003197916147756145,0.0008117482250889818,0.0005608424266003942,-1,2,6,1,-3,-1,-1,-1,-2,2,43,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,0.25,0.25,0.75,1.0,1.0,0.5,1.0,1.0,0.75,0.0,0.25,0.5,0.5,0.25,1.0,1.0146852813612204,1.0157184334823082,1.0145377268076987,1.0157184334823082,1.0125525955863892,1.012032344174329,34542.65,61.51841082357714,1.0102652572965976,1.0142129806749476,1.0181607040532976,0.7784801523094026,0.6906735430877373,0.0017446679467181259,0.00022431645123009128,0.0015203514954880346,1.0078511067354954,0.006051268090859319,23.036821647154294,1018,UQSPYVSR.AF,0.25,0.25,-0.0014021285870371436,-0.0014021285870371436
0.0025090579848858763,-0.0018448823297476658,-0.0006051132967641593,0.0008363526616286254,0.0015201902462836704,0.0005977400731953519,1,3,7,2,1,-2,-2,1,1,3,44,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.25,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.25,0.75,0.75,1.0,1.0160874099482577,1.018375046020716,1.01586598803583,1.0179322922780054,1.0131503356595846,1.0125452223628204,35990.1,65.41297423756178,1.0134194016135136,1.0157331709212314,1.0180469402289491,0.45558604837513783,0.9752248526762546,0.002009329860718001,0.000391182692183973,0.001618147168534028,1.008063384655327,0.011881024187146094,30.825948475123575,1018,UQSPYVSR.AF,0.0,0.0,-0.003173233640024087,-0.0035422101059736644
0.002582835261646821,0.001623550499465054,-0.0006752152220086405,0.0004919686212660294,0.00030993662811180657,0.0005387002353576031,2,-1,-1,-1,2,1,-3,-1,-1,-1,45,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.75,1.0,0.25,0.75,0.75,1.0,1.0,0.5,0.5,0.5,0.75,0.5,0.25,0.5,0.5,0.5,1.0179322922780054,1.018227491467194,1.0156446562055472,1.0163087417785404,1.0136890358949422,1.0130138206729336,35058.4,60.571530430418186,1.0139276418292995,1.0160431075493432,1.018158573269387,0.4164125920102251,0.5627838651981629,0.002064273715196796,0.00035690123733021425,0.0017073724778665818,1.0081727349913283,0.008781567823882952,21.143060860836364,1018,UQSPYVSR.AF,0.25,0.25,-0.001992436883269333,-0.002139991436791222
0.0017711050529869432,-0.0013282612281313444,-0.0012508176080687772,0.0007871377830730442,0.0005313225076815531,0.0008191259527650762,-1,-2,1,1,-1,-1,-4,1,1,1,46,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.25,1.0,0.75,1.0,0.5,0.25,0.75,0.75,0.5,0.25,0.25,0.75,0.75,0.75,1.016751585603396,1.0180798468315273,1.0163087417785404,1.0180798468315273,1.0145081618477074,1.0132573442396386,17467.75,63.72562119625137,1.014053074861132,1.0165744300570245,1.019095785252917,0.4960493046733503,0.7985332603980677,0.002225081141420393,0.000414166930843049,0.001810914210577344,1.0082889461968316,0.00922441164873855,27.451242392502746,1018,UQSPYVSR.AF,0.0,0.25,-0.004206295678966798,-0.001992436883269555
0.0032470109167848094,0.0019186596065083883,-0.0018005934431550852,-0.0005657759254085922,0.0002804257174074731,0.0006198822644381208,1,1,-1,-1,1,1,-5,-1,-1,-1,47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,0.75,1.0,0.75,0.75,0.5,0.5,0.75,0.5,0.25,0.5,0.5,0.5,1.018153624108288,1.0191129989526149,1.01586598803583,1.0162349645017796,1.0151280441121455,1.0133274506689904,18939.6,58.477963047023614,1.0149291488763468,1.0168548557744321,1.0187805626725175,0.37875747696926626,0.33904838444811475,0.002178542715246312,0.0002941028037351744,0.0018844399115111377,1.0085350064779905,0.005755978819525831,16.95592609404723,1018,UQSPYVSR.AF,0.25,0.25,-0.0021400815189365208,-0.0014759058637983102
0.0022138587956972433,0.0019186596065086103,-0.001966632852832273,-0.0006641456277564443,-0.0002804257174074287,0.00026566125384077657,-1,-1,-2,-2,-1,2,-6,-2,-2,-2,48,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.75,1.0,0.0,0.0,0.25,0.75,0.5,0.5,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.25,1.0162349645017796,1.0162349645017796,1.0140211057060824,1.014316304895271,1.0153937053659863,1.013427072513154,18958.4,53.540042326264235,1.0138328938676882,1.0165744300570245,1.019315966246361,0.5393675284912651,0.0881642616032522,0.001964198820542329,6.380712722495272e-05,0.0019003916933173761,1.008623236527614,0.003615987382734609,7.080084652528466,1018,UQSPYVSR.AF,0.5,0.75,0.0,0.0016973277762257766
0.0018448823297476658,-0.0004427537427103001,-0.0023134716316464132,-0.0011069293978486587,-0.0006346467280048173,0.00044277175913942646,-2,-2,-3,1,-2,-1,-7,-3,-3,1,49,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.5,0.25,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.75,1.014316304895271,1.01505425782717,1.0132093754974223,1.0147590586379813,1.0158364771251258,1.0135230054934794,19527.65,54.49494802080098,1.0132815241877209,1.01593978332902,1.0185980424703192,0.5233103742799758,0.27791392255653957,0.0018092009244456975,-7.295261509734311e-05,0.0018821535395430406,1.0086914175762052,0.004353940314633542,8.989896041601963,1018,UQSPYVSR.AF,0.5,0.5,-0.00036897646594957756,0.0009593748443268435
0.0022138587956970213,0.0003689764659493555,-0.0021179168071574495,-0.0006395532021695368,-0.00039848737665386657,-4.427537427103001e-05,1,-3,-4,-1,1,1,1,1,1,-1,50,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.75,0.75,0.0,0.0,0.25,0.25,0.75,0.25,0.0,0.5,0.75,0.5,0.5,0.75,0.75,0.5,1.0146852813612204,1.0146852813612204,1.0124714225655234,1.014316304895271,1.0157922017508547,1.0136742849436973,19941.15,53.31485939357723,1.012637709477885,1.015541295952366,1.018444882426847,0.571830310801516,0.2890555235979539,0.001631826765128741,-0.00020026141953143973,0.0018320881846601808,1.00874856171378,0.006567799110330785,6.629718787154458,1018,UQSPYVSR.AF,0.5,0.75,-0.00014755455352188918,0.002066304242175354
0.0016973277762257766,0.0005165310194712447,-0.0019408108059657536,-0.00014758458090350737,-0.0008412591357933596,-0.00015496831405590328,-1,1,1,-2,-1,2,2,2,-1,-2,51,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.5,0.75,0.0,0.25,0.0,0.25,0.5,0.75,0.75,0.25,0.5,0.5,0.75,1.0,0.5,0.25,1.0143900821720317,1.01505425782717,1.0133569300509442,1.0138735511525605,1.0156372334367987,1.013696422630833,19673.5,52.09985026513318,1.0130661297196077,1.0147000368165728,1.016333943913538,0.3220473120492167,0.247083030134488,0.001438942703394952,-0.0003145163850121831,0.001753459088407135,1.0087947917452087,0.0067153536638524525,4.1997005302663455,1018,UQSPYVSR.AF,0.75,0.75,0.0022138587956972433,0.0011069293978485106
0.0014759058637980882,7.386735890602125e-05,-0.0017858424919097171,-0.00022139188504607019,-0.00042801630378730415,-7.379529318991551e-05,-2,-1,-1,1,-2,-1,3,-1,1,1,52,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.25,0.5,0.0,0.25,0.0,0.25,0.25,0.5,0.5,0.75,0.25,0.25,0.75,0.5,0.75,0.75,1.0141687503417491,1.0145377268076987,1.0130618209439006,1.0140948829828431,1.0155634381436087,1.013777595651699,20002.55,52.680398975351196,1.0136846304318254,1.0142720205127855,1.0148594105937456,0.11582495998718886,0.3492164443321168,0.0012890806049832282,-0.00037150278673912557,0.0016605833917223538,1.0088342961143704,0.005460779630336976,5.360797950702407,1018,UQSPYVSR.AF,0.5,0.75,0.0006641756551382105,0.0022877261546032646
0.0006641756551382105,-7.377727676094459e-05,-0.0014353148492578516,0.0,0.0,-0.00014021285870371435,1,1,1,2,-3,-2,4,1,2,-1,53,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.25,0.5,0.5,0.25,0.75,0.75,0.75,1.0,0.0,0.0,0.75,0.75,1.0,0.5,1.01424252761851,1.0146115040844597,1.0139473284293214,1.014316304895271,1.0154232252849051,1.0139879104356473,20145.35,53.290315129650686,1.0136846304318254,1.0142720205127855,1.0148594105937456,0.11582495998718886,0.5376958889168763,0.0011746401892136493,-0.0003887545620069636,0.001563394751220613,1.008875695258784,0.004944248610865731,6.580630259301378,1018,UQSPYVSR.AF,0.75,1.0,0.0016973277762257766,0.0036897646594953315
0.0011807066746096773,-7.377727676072254e-05,-0.0009593343073615035,0.0001721770064904149,-7.379529318991551e-05,-0.00035422101059736646,2,2,-1,3,1,1,5,2,-1,-2,54,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.25,0.5,0.25,0.5,0.25,0.0,1.0,1.0,0.5,1.0,0.75,0.5,0.75,1.0,0.5,0.25,1.014316304895271,1.0146115040844597,1.01343079740985,1.0143900821720317,1.0150690042743078,1.0141096699669463,20474.35,53.50535485963419,1.0138179226268964,1.0141982252195956,1.0145785278122947,0.07499571252292872,0.752242498630481,0.0010774780486317859,-0.00038873336207106176,0.0014662114107028476,1.0089212223506414,0.0067153536638524525,7.010709719268386,1018,UQSPYVSR.AF,0.75,0.5,0.001328351310276421,0.0008117302086600997
0.0019925269654146316,0.00014755455352188918,-0.0005829846178431186,2.4622452968673752e-05,-2.9510910704377837e-05,-0.0002139991436791222,3,-2,-2,-1,2,2,6,-1,1,1,55,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.25,0.5,0.5,0.25,1.0,0.25,0.25,0.5,0.75,0.5,1.0,0.5,0.75,0.75,1.014316304895271,1.0145377268076987,1.012545199842284,1.0141687503417491,1.0148550051306287,1.0142720205127855,20695.7,52.721197944459895,1.013807207388481,1.014168714308891,1.0145302212293013,0.07129127832670298,0.5000498370238525,0.0009714188118727929,-0.0003958340790640438,0.0013672528909368367,1.0089698178305793,0.007231974765468774,5.442395888919794,1018,UQSPYVSR.AF,0.75,0.5,0.0022138587956972433,0.0007379529318991551
0.0030993662811180656,-0.0019186596065086103,-7.379979729726927e-05,0.0005903683509955737,0.0004427717591394487,-0.00019924368832695548,-2,1,1,1,3,-1,7,1,2,2,56,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.0,0.5,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.25,1.0,0.75,1.0,1.0,1.0141687503417491,1.016530163690968,1.01343079740985,1.0160874099482577,1.0146557614423017,1.0145819616450045,22304.1,58.41129720814924,1.0131208763723434,1.0146114860680306,1.016102095763718,0.29382866568244526,0.9950738897302734,0.0010303091355936544,-0.0002695550042745459,0.0012998641398682003,1.0090907723069487,0.002878034450835454,16.822594416298482,1018,UQSPYVSR.AF,0.25,0.25,-0.0011069293978487327,-0.0019186596065086103
0.0021400815189362987,0.001328351310276421,0.00030993662811185096,0.00012299215531652585,0.00013283513102764212,-0.00014759058637983102,1,2,2,-1,-1,1,8,-1,-1,3,57,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.75,0.5,0.5,0.25,0.75,1.0,0.75,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0160874099482577,1.0168253628801567,1.0146852813612204,1.0147590586379813,1.0145081708559218,1.0148181074840337,22663.85,53.60146691362902,1.013346016615157,1.014744321199058,1.016142625782959,0.27559741989956904,0.5052697527752156,0.000958741516770667,-0.00027289809847802667,0.0012316396152486937,1.0091507441869205,-7.377727676094459e-05,7.202933827258038,1018,UQSPYVSR.AF,0.75,0.5,0.001623550499465054,0.0
0.001328351310276421,-0.0008118202908049543,0.0003579008662208949,0.0006149607765825552,0.0003394655552451553,0.00016973277762257765,-1,-1,3,1,-2,-1,9,1,1,4,58,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.5,0.5,1.0,0.75,0.25,0.25,1.0,0.75,0.75,1.0,1.0152018123806918,1.0164563864142073,1.015128035103931,1.0160136326714968,1.0146779036335443,1.0150358044997652,22831.15,57.18717413622643,1.0134600037691806,1.0150837867543034,1.0167075697394263,0.31993082862940453,0.7863208709884928,0.000991824171172384,-0.00019185235526104774,0.0011836765264334318,1.0092011056969685,0.0036897646594953315,14.374348272452872,1018,UQSPYVSR.AF,0.75,0.25,0.001992436883269555,-0.0024352807081249317
0.0014759058637983102,0.00029519918918863297,0.0005313180035744214,-0.00012299215531652585,0.00026567026205528423,9.593748443268436e-05,1,-2,-1,-1,1,1,10,-1,-1,-1,59,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.75,0.25,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.5,0.75,0.5,1.0,0.5,0.5,0.5,1.0160136326714968,1.0164563864142073,1.014980480550409,1.0157184334823082,1.014773841117977,1.0153051591215514,22917.75,56.08880006081007,1.0138356575686986,1.0153494570163588,1.016863256464019,0.29818294326143113,0.6218709871111627,0.0009828921369230414,-0.00016062751160831235,0.0011435196485313538,1.0092466665835222,0.002878034450835454,12.177600121620149,1018,UQSPYVSR.AF,0.5,0.25,-0.0005166211016163214,-0.0029518117275961764
0.0017711050529869432,-0.0009593748443268435,0.00040586510432993883,0.0005411834998216847,0.0004427717591394487,0.0002066304242175354,-1,-3,-2,1,2,-1,-1,1,1,1,60,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.75,0.5,0.25,0.75,0.75,0.75,0.75,0.5,0.25,0.25,0.75,0.75,0.25,0.5,0.75,0.75,0.75,1.0154232342931195,1.0164563864142073,1.0146852813612204,1.0163826091374464,1.0149804715421946,1.0153863366465246,22327.05,58.0414508258804,1.0146759539491021,1.0157922287754981,1.016908503601894,0.2197840847318964,0.7644422090276642,0.001017675727742473,-0.00010067513663110459,0.0011183508643735776,1.009296628979927,0.005091893246532697,16.082901651760803,1018,UQSPYVSR.AF,0.25,0.0,-0.0014759058637980882,-0.0030256790865021976
0.001918749688653687,0.0014021285870373656,0.00027303447740956166,-0.000344384040362596,-0.00022138587956974654,0.00011069293978485106,1,-4,-3,-1,3,1,-2,-1,-1,-1,61,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.75,0.25,0.25,0.5,0.75,0.0,0.0,0.5,0.75,0.5,0.25,0.5,0.5,0.5,1.0163826091374464,1.0163826091374464,1.0144638594487927,1.014980480550409,1.0150911644819796,1.0153641989593891,22257.65,52.71238023973241,1.0143430541265144,1.0155708428959285,1.0167986316653426,0.2417928356259267,0.2595830975872258,0.0009214796711252138,-0.00015749695459869113,0.001078976625723905,1.0093471464368253,0.0015496831405590328,5.424760479464814,1018,UQSPYVSR.AF,0.5,0.25,-0.0008117302086598777,-0.002287636072457966
0.0016972376940807,-0.001033152121087788,0.00012175052308438516,0.00022139188504607019,0.00032471009989301083,0.00022877261546032645,-1,1,1,1,-1,-1,-3,1,1,1,62,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.75,0.5,0.25,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.25,0.25,0.75,0.75,0.75,1.0153494570163586,1.016603940967729,1.0149067032736483,1.0163826091374464,1.01531993709744,1.0154416876205243,22062.1,56.96734562880967,1.0148535859781356,1.0158955529958213,1.0169375200135071,0.2051327057418589,0.7337195579888846,0.0009474619109621774,-0.00010521177180938205,0.0010526736827715594,1.0093959477683117,0.00391118657192302,13.934691257619336,1018,UQSPYVSR.AF,0.25,0.25,-0.001623550499465054,-0.0021400815189362987
0.002139991436791222,-0.0016973277762259986,-0.00013284413924208316,0.0005411534724399925,0.00039848737665391096,0.00036897646594953316,1,2,2,2,1,-2,-4,2,2,2,63,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.5,0.0,0.5,0.75,0.75,0.75,0.75,1.0,0.75,1.0,0.75,0.0,0.25,1.0,1.0,1.0,1.0163087417785404,1.018153624108288,1.0160136326714968,1.0180060695547664,1.0156889135633893,1.0155560694241472,22877.2,61.30847715886759,1.0142933414003266,1.0162940403724752,1.0182947393446238,0.3937244326288372,0.9278577652420618,0.0010865278938576584,2.708336886887903e-05,0.0010594445249887793,1.0095163746322242,0.00789606033846213,22.61695431773517,1018,UQSPYVSR.AF,0.0,0.0,-0.004427717591394487,-0.004575272144916376
0.002878034450835454,0.0028042571740745093,-0.00035054115497379357,7.377727676094459e-05,-0.00010332422032326427,8.117302086600997e-05,2,-1,-1,-1,2,1,-5,-1,-1,-1,64,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.75,1.0,0.5,0.5,0.25,0.5,1.0,0.5,0.5,0.5,0.75,0.5,0.25,0.5,0.5,0.5,1.0180060695547664,1.0180798468315273,1.0152018123806918,1.0152018123806918,1.0157700865842554,1.0154195454292816,22432.1,51.62135027607178,1.0140344685424476,1.016190716152152,1.0183469637618563,0.4243785296266164,0.27068872632960306,0.0009593992125092043,-8.003624998365998e-05,0.0010394354624928643,1.009606901574063,0.0032469208346399547,3.2427005521435577,1018,UQSPYVSR.AF,0.25,0.0,-0.002435190625979855,-0.00317314355787901
